stop_id,stop_name,stop_lat,stop_lon,location_type,parent_station,platform_code
hkir_221127,"Császló, autóbusz-váróterem",47.914194,22.722372,1,,
hkir_221127_1,"Császló, autóbusz-váróterem",47.914179,22.722378,,hkir_221127,
hkir_221127_2,"Császló, autóbusz-váróterem",47.914219,22.722373,,hkir_221127,
hkir_221128,"Császló, tűzoltószertár",47.913075,22.717085,1,,
hkir_221128_1,"Császló, tűzoltószertár",47.913087,22.717204,,hkir_221128,
hkir_221128_2,"Császló, tűzoltószertár",47.913073,22.716972,,hkir_221128,
hkir_221129,"Csegöld, alsó",47.907490,22.679352,1,,
hkir_221129_1,"Csegöld, alsó",47.907595,22.679402,,hkir_221129,
hkir_221129_2,"Csegöld, alsó",47.907395,22.679308,,hkir_221129,
hkir_221130,"Csegöld, Árpád utca 50.",47.901395,22.675558,1,,
hkir_221130_1,"Csegöld, Árpád utca 50.",47.901410,22.675535,,hkir_221130,
hkir_221130_2,"Csegöld, Árpád utca 50.",47.901391,22.675588,,hkir_221130,
hkir_221131,"Csegöld, császlói elágazás",47.898929,22.691472,1,,
hkir_221131_1,"Csegöld, császlói elágazás",47.898517,22.691548,,hkir_221131,
hkir_221131_2,"Csegöld, császlói elágazás",47.899088,22.691021,,hkir_221131,
hkir_221131_3,"Csegöld, császlói elágazás",47.899197,22.691857,,hkir_221131,
hkir_221132,"Csegöld, orvosi rendelő",47.899418,22.678582,1,,
hkir_221132_1,"Csegöld, orvosi rendelő",47.899410,22.678590,,hkir_221132,
hkir_221132_2,"Csegöld, orvosi rendelő",47.899436,22.678581,,hkir_221132,
hkir_221133,"Csegöld, vegyesbolt",47.899846,22.687859,1,,
hkir_221133_1,"Csegöld, vegyesbolt",47.899967,22.687934,,hkir_221133,
hkir_221133_2,"Csegöld, vegyesbolt",47.899735,22.687790,,hkir_221133,
hkir_221134,"Csenger, Ady Endre utca 99.",47.838148,22.674948,1,,
hkir_221134_1,"Csenger, Ady Endre utca 99.",47.838133,22.674947,,hkir_221134,
hkir_221134_2,"Csenger, Ady Endre utca 99.",47.838173,22.674957,,hkir_221134,
hkir_221135,"Csenger, autóbusz-állomás",47.837026,22.680287,1,,
hkir_221135_1,"Csenger, autóbusz-állomás",47.837029,22.680488,,hkir_221135,1
hkir_221135_2,"Csenger, autóbusz-állomás",47.837036,22.680167,,hkir_221135,2
hkir_221135_3,"Csenger, autóbusz-állomás",47.836901,22.680243,,hkir_221135,3
hkir_221135_99,"Csenger, autóbusz-állomás",47.837044,22.680298,,hkir_221135,
hkir_221136,"Csenger, cipőgyár",47.840745,22.669321,1,,
hkir_221136_1,"Csenger, cipőgyár",47.840568,22.669624,,hkir_221136,
hkir_221136_2,"Csenger, cipőgyár",47.840933,22.669026,,hkir_221136,
hkir_221137,"Csenger, iskola",47.829307,22.670512,1,,
hkir_221137_1,"Csenger, iskola",47.829327,22.670557,,hkir_221137,
hkir_221137_2,"Csenger, iskola",47.829299,22.670474,,hkir_221137,
hkir_221138,"Csenger, sütőüzem",47.831261,22.675613,1,,
hkir_221138_1,"Csenger, sütőüzem",47.831225,22.675520,,hkir_221138,
hkir_221138_2,"Csenger, sütőüzem",47.831307,22.675714,,hkir_221138,
hkir_221139,"Csenger, Tisza utca 132.",47.823381,22.655331,1,,
hkir_221139_1,"Csenger, Tisza utca 132.",47.823672,22.656064,,hkir_221139,
hkir_221139_2,"Csenger, Tisza utca 132.",47.823312,22.654987,,hkir_221139,
hkir_221140,"Csenger, Új Élet utca 44.",47.846357,22.671258,1,,
hkir_221140_1,"Csenger, Új Élet utca 44.",47.846371,22.671235,,hkir_221140,
hkir_221140_2,"Csenger, Új Élet utca 44.",47.846354,22.671289,,hkir_221140,
hkir_221141,"Csenger, vasútállomás bejárati út",47.827443,22.665729,1,,
hkir_221141_1,"Csenger, vasútállomás bejárati út",47.827428,22.665734,,hkir_221141,
hkir_221141_2,"Csenger, vasútállomás bejárati út",47.827469,22.665732,,hkir_221141,
hkir_221142,"Csengersima, Kossuth utca 124.",47.871133,22.722513,1,,
hkir_221142_1,"Csengersima, Kossuth utca 124.",47.870871,22.722788,,hkir_221142,
hkir_221142_2,"Csengersima, Kossuth utca 124.",47.871406,22.722244,,hkir_221142,
hkir_221145,"Csengersima, országhatári elágazás",47.863612,22.738274,1,,
hkir_221145_1,"Csengersima, országhatári elágazás",47.864163,22.736981,,hkir_221145,
hkir_221145_2,"Csengersima, országhatári elágazás",47.863387,22.737427,,hkir_221145,
hkir_221146,"Csengersima, sertéstelep",47.859014,22.727352,1,,
hkir_221146_1,"Csengersima, sertéstelep",47.859113,22.727485,,hkir_221146,
hkir_221146_2,"Csengersima, sertéstelep",47.858926,22.727226,,hkir_221146,
hkir_221147,"Csengersima, vegyesbolt",47.866718,22.728509,1,,
hkir_221147_1,"Csengersima, vegyesbolt",47.866728,22.728449,,hkir_221147,
hkir_221147_2,"Csengersima, vegyesbolt",47.866719,22.728576,,hkir_221147,
hkir_221148,"Csengerújfalu, állami gazdaság bejárati út",47.805535,22.609930,1,,
hkir_221148_1,"Csengerújfalu, állami gazdaság bejárati út",47.805508,22.609933,,hkir_221148,
hkir_221148_2,"Csengerújfalu, állami gazdaság bejárati út",47.805573,22.609934,,hkir_221148,
hkir_221149,"Csengerújfalu, autóbusz-váróterem",47.804938,22.621113,1,,
hkir_221149_1,"Csengerújfalu, autóbusz-váróterem",47.804941,22.621054,,hkir_221149,
hkir_221149_2,"Csengerújfalu, autóbusz-váróterem",47.804947,22.621180,,hkir_221149,
hkir_221150,"Csengerújfalu, Kossuth utca 18.",47.810355,22.631201,1,,
hkir_221150_1,"Csengerújfalu, Kossuth utca 18.",47.810342,22.631215,,hkir_221150,
hkir_221150_2,"Csengerújfalu, Kossuth utca 18.",47.810379,22.631193,,hkir_221150,
hkir_221151,"Darnó, Fő utca",47.957971,22.660387,1,,
hkir_221151_1,"Darnó, Fő utca",47.957956,22.660385,,hkir_221151,
hkir_221151_2,"Darnó, Fő utca",47.957996,22.660393,,hkir_221151,
hkir_221152,"Demecser, Borzsova tanya, iskola",48.075590,21.932997,1,,
hkir_221152_1,"Demecser, Borzsova tanya, iskola",48.076068,21.932957,,hkir_221152,
hkir_221152_2,"Demecser, Borzsova tanya, iskola",48.075674,21.933011,,hkir_221152,
hkir_221153,"Demecser, gátőrház",48.106889,21.910897,1,,
hkir_221153_1,"Demecser, gátőrház",48.106874,21.910901,,hkir_221153,
hkir_221153_2,"Demecser, gátőrház",48.106710,21.909955,,hkir_221153,
hkir_221154,"Demecser, Székelyi utca 43.",48.109513,21.921483,1,,
hkir_221154_1,"Demecser, Székelyi utca 43.",48.109406,21.921466,,hkir_221154,
hkir_221154_2,"Demecser, Székelyi utca 43.",48.109095,21.921645,,hkir_221154,
hkir_221155,"Demecser, Veres tanya",48.090373,21.930254,1,,
hkir_221155_1,"Demecser, Veres tanya",48.090227,21.930288,,hkir_221155,
hkir_221155_2,"Demecser, Veres tanya",48.090703,21.930162,,hkir_221155,
hkir_221156,"Demecser, városháza",48.113682,21.919775,1,,
hkir_221156_1,"Demecser, városháza",48.113666,21.919778,,hkir_221156,
hkir_221156_2,"Demecser, városháza",48.113811,21.919795,,hkir_221156,
hkir_221157,"Dombrád, Andrássy utca 150.",48.218321,21.921549,1,,
hkir_221157_1,"Dombrád, Andrássy utca 150.",48.218266,21.921564,,hkir_221157,
hkir_221157_2,"Dombrád, Andrássy utca 150.",48.218385,21.921536,,hkir_221157,
hkir_221158,"Dombrád, Andrássy utca 223.",48.213453,21.922624,1,,
hkir_221158_1,"Dombrád, Andrássy utca 223.",48.213350,21.922653,,hkir_221158,
hkir_221158_2,"Dombrád, Andrássy utca 223.",48.213566,21.922595,,hkir_221158,
hkir_221159,"Dombrád, autóbusz-váróterem",48.226634,21.926534,1,,
hkir_221159_1,"Dombrád, autóbusz-váróterem",48.226673,21.926603,,hkir_221159,
hkir_221159_2,"Dombrád, autóbusz-váróterem",48.226603,21.926467,,hkir_221159,
hkir_221160,"Dombrád, Bárányház tanya",48.213316,21.896474,1,,
hkir_221160_1,"Dombrád, Bárányház tanya",48.213316,21.896491,,hkir_221160,
hkir_221160_2,"Dombrád, Bárányház tanya",48.213326,21.896457,,hkir_221160,
hkir_221161,"Dombrád, gégényi útelágazás",48.222359,21.920305,1,,
hkir_221161_1,"Dombrád, gégényi útelágazás",48.222490,21.920820,,hkir_221161,
hkir_221161_2,"Dombrád, gégényi útelágazás",48.222516,21.920838,,hkir_221161,
hkir_221161_3,"Dombrád, gégényi útelágazás",48.221939,21.920148,,hkir_221161,
hkir_221161_4,"Dombrád, gégényi útelágazás",48.221862,21.920251,,hkir_221161,
hkir_221161_5,"Dombrád, gégényi útelágazás",48.222200,21.919440,,hkir_221161,
hkir_221162,"Dombrád, iskola",48.228652,21.918650,1,,
hkir_221162_1,"Dombrád, iskola",48.228529,21.918599,,hkir_221162,
hkir_221162_2,"Dombrád, iskola",48.228775,21.918561,,hkir_221162,
hkir_221163,"Dombrád, Kistiszahát",48.220091,21.836848,1,,
hkir_221163_1,"Dombrád, Kistiszahát",48.220096,21.836848,,hkir_221163,
hkir_221164,"Dombrád, kistiszaháti elágazás",48.230202,21.907536,1,,
hkir_221164_1,"Dombrád, kistiszaháti elágazás",48.230179,21.907465,,hkir_221164,
hkir_221164_2,"Dombrád, kistiszaháti elágazás",48.230232,21.907600,,hkir_221164,
hkir_221165,"Dombrád, Nétola tanya",48.222976,21.851878,1,,
hkir_221165_1,"Dombrád, Nétola tanya",48.223009,21.851924,,hkir_221165,
hkir_221165_2,"Dombrád, Nétola tanya",48.222951,21.851826,,hkir_221165,
hkir_221166,"Dombrád, sertéskombinát",48.219219,21.907718,1,,
hkir_221166_1,"Dombrád, sertéskombinát",48.219173,21.907427,,hkir_221166,
hkir_221166_2,"Dombrád, sertéskombinát",48.219274,21.908010,,hkir_221166,
hkir_221167,"Dombrád, temető",48.236417,21.935354,1,,
hkir_221167_1,"Dombrád, temető",48.236414,21.935311,,hkir_221167,
hkir_221167_2,"Dombrád, temető",48.236429,21.935397,,hkir_221167,
hkir_221168,"Dombrád, tüzép",48.232506,21.929195,1,,
hkir_221168_1,"Dombrád, tüzép",48.232625,21.929245,,hkir_221168,
hkir_221168_2,"Dombrád, tüzép",48.232396,21.929146,,hkir_221168,
hkir_221169,"Döge, alsó",48.248494,22.077280,1,,
hkir_221169_1,"Döge, alsó",48.248418,22.077278,,hkir_221169,
hkir_221169_2,"Döge, alsó",48.248579,22.077282,,hkir_221169,
hkir_221170,"Döge, autóbusz-forduló",48.272647,22.054662,1,,
hkir_221170_1,"Döge, autóbusz-forduló",48.272766,22.054574,,hkir_221170,
hkir_221170_2,"Döge, autóbusz-forduló",48.272381,22.054871,,hkir_221170,
hkir_221171,"Döge, Kossuth utca 36.",48.263572,22.063546,1,,
hkir_221171_1,"Döge, Kossuth utca 36.",48.263465,22.063668,,hkir_221171,
hkir_221171_2,"Döge, Kossuth utca 36.",48.263690,22.063425,,hkir_221171,
hkir_221172,"Döge, református templom",48.258159,22.069811,1,,
hkir_221172_1,"Döge, református templom",48.258159,22.069953,,hkir_221172,
hkir_221172_2,"Döge, református templom",48.258134,22.069637,,hkir_221172,
hkir_221173,"Döge, Szőlőskert utca 40-47.",48.268987,22.058428,1,,
hkir_221173_1,"Döge, Szőlőskert utca 40-47.",48.269240,22.058224,,hkir_221173,
hkir_221173_2,"Döge, Szőlőskert utca 40-47.",48.268558,22.058787,,hkir_221173,
hkir_221174,"Döge, tóhátkert",48.253020,22.077642,1,,
hkir_221174_1,"Döge, tóhátkert",48.252926,22.077639,,hkir_221174,
hkir_221174_2,"Döge, tóhátkert",48.253125,22.077646,,hkir_221174,
hkir_221175,"Encsencs, autóbusz-forduló",47.735675,22.115963,1,,
hkir_221175_1,"Encsencs, autóbusz-forduló",47.735508,22.115961,,hkir_221175,
hkir_221175_2,"Encsencs, autóbusz-forduló",47.735852,22.115963,,hkir_221175,
hkir_221176,"Encsencs, autóbusz-váróterem",47.743650,22.115953,1,,
hkir_221176_1,"Encsencs, autóbusz-váróterem",47.743728,22.115926,,hkir_221176,
hkir_221176_2,"Encsencs, autóbusz-váróterem",47.743582,22.115976,,hkir_221176,
hkir_221177,"Encsencs, Fő tér",47.747597,22.120144,1,,
hkir_221177_1,"Encsencs, Fő tér",47.747634,22.120066,,hkir_221177,
hkir_221177_2,"Encsencs, Fő tér",47.747568,22.120223,,hkir_221177,
hkir_221178,"Eperjeske, Felszabadulás utca 25.",48.340648,22.206080,1,,
hkir_221178_1,"Eperjeske, Felszabadulás utca 25.",48.340820,22.206462,,hkir_221178,
hkir_221178_2,"Eperjeske, Felszabadulás utca 25.",48.340486,22.205700,,hkir_221178,
hkir_221179,"Eperjeske, Felszabadulás utca 79.",48.337874,22.201130,1,,
hkir_221179_1,"Eperjeske, Felszabadulás utca 79.",48.337740,22.201023,,hkir_221179,
hkir_221179_2,"Eperjeske, Felszabadulás utca 79.",48.338017,22.201240,,hkir_221179,
hkir_221180,"Eperjeske, posta",48.345932,22.218007,1,,
hkir_221180_1,"Eperjeske, posta",48.345977,22.218128,,hkir_221180,
hkir_221180_2,"Eperjeske, posta",48.345898,22.217889,,hkir_221180,
hkir_221181,"Érpatak, Fő tér",47.808628,21.758718,1,,
hkir_221181_1,"Érpatak, Fő tér",47.808632,21.758689,,hkir_221181,
hkir_221181_2,"Érpatak, Fő tér",47.808633,21.758749,,hkir_221181,
hkir_221182,"Érpatak, Honvéd utca",47.801493,21.764698,1,,
hkir_221182_1,"Érpatak, Honvéd utca",47.801497,21.764699,,hkir_221182,
hkir_221183,"Érpatak, Petőfi utca",47.808453,21.754092,1,,
hkir_221183_1,"Érpatak, Petőfi utca",47.808467,21.754182,,hkir_221183,
hkir_221183_2,"Érpatak, Petőfi utca",47.808448,21.754004,,hkir_221183,
hkir_221184,"Érpatak, sportpálya",47.809731,21.747313,1,,
hkir_221184_1,"Érpatak, sportpálya",47.809625,21.747517,,hkir_221184,
hkir_221184_2,"Érpatak, sportpálya",47.809846,21.747111,,hkir_221184,
hkir_221185,"Érpatak, termelőszövetkezet major",47.813275,21.738824,1,,
hkir_221185_1,"Érpatak, termelőszövetkezet major",47.813253,21.738855,,hkir_221185,
hkir_221185_2,"Érpatak, termelőszövetkezet major",47.813304,21.738789,,hkir_221185,
hkir_221186,"Érpatak, vegyesbolt",47.805991,21.760872,1,,
hkir_221186_1,"Érpatak, vegyesbolt",47.805975,21.760881,,hkir_221186,
hkir_221186_2,"Érpatak, vegyesbolt",47.806014,21.760865,,hkir_221186,
hkir_221187,"Érpatak, Zsindelyes tanya I.",47.836746,21.751906,1,,
hkir_221187_1,"Érpatak, Zsindelyes tanya I.",47.836640,21.751688,,hkir_221187,
hkir_221187_2,"Érpatak, Zsindelyes tanya I.",47.836860,21.752119,,hkir_221187,
hkir_221187_3,"Érpatak, Zsindelyes tanya I.",47.836328,21.751229,,hkir_221187,
hkir_221188,"Érpatak, Zsindelyes tanya II.",47.830376,21.740154,1,,
hkir_221188_1,"Érpatak, Zsindelyes tanya II.",47.830522,21.740521,,hkir_221188,
hkir_221188_2,"Érpatak, Zsindelyes tanya II.",47.830237,21.739783,,hkir_221188,
hkir_221189,Érpataki elág,47.823082,21.720293,1,,
hkir_221189_1,Érpataki elág,47.822858,21.719643,,hkir_221189,
hkir_221189_2,Érpataki elág,47.823263,21.720888,,hkir_221189,
hkir_221190,"Nyíregyháza, Fövényes tanya 47.",47.841041,21.707331,1,,
hkir_221190_1,"Nyíregyháza, Fövényes tanya 47.",47.841114,21.707368,,hkir_221190,
hkir_221190_2,"Nyíregyháza, Fövényes tanya 47.",47.840976,21.707294,,hkir_221190,
hkir_221191,"Érpatak, Béke telep bejárati út",47.819521,21.711413,1,,
hkir_221191_1,"Érpatak, Béke telep bejárati út",47.819723,21.711781,,hkir_221191,
hkir_221191_2,"Érpatak, Béke telep bejárati út",47.819326,21.711040,,hkir_221191,
hkir_221192,"Fábiánháza, Előtelek, iskola",47.832201,22.379587,1,,
hkir_221192_1,"Fábiánháza, Előtelek, iskola",47.832206,22.379589,,hkir_221192,
hkir_221193,"Fábiánháza, géberjéni útelágazás",47.815170,22.361975,1,,
hkir_221193_1,"Fábiánháza, géberjéni útelágazás",47.815175,22.361947,,hkir_221193,
hkir_221193_2,"Fábiánháza, géberjéni útelágazás",47.815176,22.362007,,hkir_221193,
hkir_221194,"Fábiánháza, Kossuth utca 161.",47.857422,22.353683,1,,
hkir_221194_1,"Fábiánháza, Kossuth utca 161.",47.857205,22.353789,,hkir_221194,
hkir_221194_2,"Fábiánháza, Kossuth utca 161.",47.857650,22.353582,,hkir_221194,
hkir_221195,"Fábiánháza, nagyecsedi elágazás",47.851355,22.355456,1,,
hkir_221195_1,"Fábiánháza, nagyecsedi elágazás",47.850909,22.354762,,hkir_221195,
hkir_221195_2,"Fábiánháza, nagyecsedi elágazás",47.851187,22.354805,,hkir_221195,
hkir_221195_3,"Fábiánháza, nagyecsedi elágazás",47.851639,22.355616,,hkir_221195,
hkir_221195_4,"Fábiánháza, nagyecsedi elágazás",47.851769,22.356903,,hkir_221195,
hkir_221196,"Fábiánháza, Petőfi utca 12.",47.842643,22.356011,1,,
hkir_221196_1,"Fábiánháza, Petőfi utca 12.",47.842785,22.355933,,hkir_221196,
hkir_221196_2,"Fábiánháza, Petőfi utca 12.",47.842510,22.356093,,hkir_221196,
hkir_221197,"Fábiánháza, Petőfi utca 162.",47.829425,22.353935,1,,
hkir_221197_1,"Fábiánháza, Petőfi utca 162.",47.829408,22.353929,,hkir_221197,
hkir_221197_2,"Fábiánháza, Petőfi utca 162.",47.829450,22.353944,,hkir_221197,
hkir_221198,"Fábiánháza, Rákóczi utca 78.",47.853224,22.366126,1,,
hkir_221198_1,"Fábiánháza, Rákóczi utca 78.",47.853230,22.366303,,hkir_221198,
hkir_221198_2,"Fábiánháza, Rákóczi utca 78.",47.853226,22.365953,,hkir_221198,
hkir_221199,"Fábiánháza, 13,0 kilométerkő",47.835193,22.353787,1,,
hkir_221199_1,"Fábiánháza, 13,0 kilométerkő",47.835310,22.353775,,hkir_221199,
hkir_221199_2,"Fábiánháza, 13,0 kilométerkő",47.835085,22.353803,,hkir_221199,
hkir_221200,Cégénydányádi elágazás,47.954637,22.552214,1,,
hkir_221200_1,Cégénydányádi elágazás,47.954597,22.552373,,hkir_221200,
hkir_221200_2,Cégénydányádi elágazás,47.954686,22.552050,,hkir_221200,
hkir_221200_3,Cégénydányádi elágazás,47.954137,22.553548,,hkir_221200,
hkir_221201,"Fehérgyarmat, Alkotmány utca 16.",47.987083,22.520295,1,,
hkir_221201_1,"Fehérgyarmat, Alkotmány utca 16.",47.987074,22.520319,,hkir_221201,
hkir_221201_2,"Fehérgyarmat, Alkotmány utca 16.",47.987101,22.520275,,hkir_221201,
hkir_221202,"Fehérgyarmat, autóbusz-állomás",47.989870,22.515752,1,,
hkir_221202_1,"Fehérgyarmat, autóbusz-állomás",47.989890,22.515720,,hkir_221202,1
hkir_221202_10,"Fehérgyarmat, autóbusz-állomás",47.989740,22.515190,,hkir_221202,10
hkir_221202_2,"Fehérgyarmat, autóbusz-állomás",47.989980,22.515560,,hkir_221202,2
hkir_221202_3,"Fehérgyarmat, autóbusz-állomás",47.990070,22.515430,,hkir_221202,3
hkir_221202_4,"Fehérgyarmat, autóbusz-állomás",47.990170,22.515290,,hkir_221202,4
hkir_221202_5,"Fehérgyarmat, autóbusz-állomás",47.990270,22.515150,,hkir_221202,5
hkir_221202_6,"Fehérgyarmat, autóbusz-állomás",47.990380,22.514840,,hkir_221202,6
hkir_221202_7,"Fehérgyarmat, autóbusz-állomás",47.990240,22.514920,,hkir_221202,7
hkir_221202_8,"Fehérgyarmat, autóbusz-állomás",47.990060,22.515010,,hkir_221202,8
hkir_221202_9,"Fehérgyarmat, autóbusz-állomás",47.989890,22.515110,,hkir_221202,9
hkir_221202_99,"Fehérgyarmat, autóbusz-állomás",47.989937,22.515340,,hkir_221202,
hkir_221203,"Fehérgyarmat, Esze Tamás utca 30.",48.001910,22.508699,1,,
hkir_221203_1,"Fehérgyarmat, Esze Tamás utca 30.",48.001992,22.508742,,hkir_221203,
hkir_221203_2,"Fehérgyarmat, Esze Tamás utca 30.",48.001837,22.508651,,hkir_221203,
hkir_221204,"Fehérgyarmat, Fipkersz",47.969842,22.533342,1,,
hkir_221204_1,"Fehérgyarmat, Fipkersz",47.969825,22.533409,,hkir_221204,
hkir_221204_2,"Fehérgyarmat, Fipkersz",47.969869,22.533279,,hkir_221204,
hkir_221205,"Fehérgyarmat, Gabonaforgalmi vállalat",47.976361,22.524108,1,,
hkir_221205_1,"Fehérgyarmat, Gabonaforgalmi vállalat",47.976261,22.524211,,hkir_221205,
hkir_221205_2,"Fehérgyarmat, Gabonaforgalmi vállalat",47.976469,22.524010,,hkir_221205,
hkir_221206,"Fehérgyarmat, gimnázium",47.985773,22.516199,1,,
hkir_221206_1,"Fehérgyarmat, gimnázium",47.985910,22.516142,,hkir_221206,
hkir_221206_2,"Fehérgyarmat, gimnázium",47.985646,22.516260,,hkir_221206,
hkir_221208,"Fehérgyarmat, József Attila utca 56.",48.001177,22.502165,1,,
hkir_221208_1,"Fehérgyarmat, József Attila utca 56.",48.001200,22.502089,,hkir_221208,
hkir_221208_2,"Fehérgyarmat, József Attila utca 56.",48.001164,22.502236,,hkir_221208,
hkir_221210,"Fehérgyarmat, kórház",47.994433,22.510598,1,,
hkir_221210_1,"Fehérgyarmat, kórház",47.994475,22.510661,,hkir_221210,
hkir_221210_2,"Fehérgyarmat, kórház",47.994400,22.510531,,hkir_221210,
hkir_221212,"Fehérgyarmat, Mártirok utca 5.",47.983277,22.510095,1,,
hkir_221212_1,"Fehérgyarmat, Mártirok utca 5.",47.983303,22.510242,,hkir_221212,
hkir_221212_2,"Fehérgyarmat, Mártirok utca 5.",47.983260,22.509953,,hkir_221212,
hkir_221214,"Fehérgyarmat, RELABOR",47.962528,22.542056,1,,
hkir_221214_1,"Fehérgyarmat, RELABOR",47.962637,22.541969,,hkir_221214,
hkir_221214_2,"Fehérgyarmat, RELABOR",47.962429,22.542148,,hkir_221214,
hkir_221215,"Fehérgyarmat, téglagyár",47.974220,22.527142,1,,
hkir_221215_1,"Fehérgyarmat, téglagyár",47.974240,22.527176,,hkir_221215,
hkir_221215_2,"Fehérgyarmat, téglagyár",47.974208,22.527114,,hkir_221215,
hkir_221218,"Fehérgyarmat, vasútállomás bejárati út",47.978691,22.520664,1,,
hkir_221218_1,"Fehérgyarmat, vasútállomás bejárati út",47.978824,22.520620,,hkir_221218,
hkir_221218_2,"Fehérgyarmat, vasútállomás bejárati út",47.978567,22.520713,,hkir_221218,
hkir_221219,"Fehérgyarmat, Családsegítő Központ",47.983354,22.519260,1,,
hkir_221219_1,"Fehérgyarmat, Családsegítő Központ",47.983421,22.519251,,hkir_221219,
hkir_221219_2,"Fehérgyarmat, Családsegítő Központ",47.983297,22.519273,,hkir_221219,
hkir_221221,"Fülesd, autóbusz-váróterem",48.026309,22.676167,1,,
