route_id,trip_id,service_id,direction_id,shape_id,wheelchair_accessible
15710,1670619_20220115,3,1,74153,
15710,1670621_20220115,3,1,74153,
15710,1670623_20220115,3,1,74153,
15710,1670625_20220115,3,1,74153,
15710,1670627_20220115,3,1,74153,
15710,1670629_20220115,3,1,74153,
15710,1670631_20220115,56,1,74153,
15710,1670633_20220115,56,1,74153,
15710,1670635_20220115,56,1,74153,
15710,1670637_20220115,56,1,74153,
15710,1670639_20220115,56,1,74153,
15710,1670641_20220115,56,1,74153,
15710,1670643_20220115,56,1,74153,
15710,1670645_20220115,56,1,74153,
15710,1670647_20220115,56,1,74153,
15710,1670649_20220115,56,1,74153,
15710,1670651_20220115,56,1,74153,
15710,1670653_20220115,56,1,74153,
15710,1670655_20220115,56,1,74153,
15710,1670657_20220115,56,1,74153,
15710,1670659_20220115,56,1,74153,
15710,1670661_20220115,3,1,74149,
15710,1670663_20220115,3,1,74149,
15710,1670665_20220115,3,1,74149,
15710,1670667_20220115,3,1,74149,
15710,1670669_20220115,3,1,74150,
15710,1670671_20220115,3,1,74149,
15710,1670673_20220115,3,1,74149,
15710,1670675_20220115,3,1,74152,
15711,1670707_20221220,6,1,74154,
15711,1670709_20220115,6,0,74155,
15712,1670711_20220115,3,1,74156,
15712,1670717_20220115,3,1,74156,
15712,1670719_20220115,3,1,74156,
15712,1670721_20220115,6,1,74157,
15712,1670723_20230103,1,1,74156,
15713,1670725_20220115,58,1,74158,
15713,1670727_20230103,7,1,74158,
15713,1670729_20220115,58,1,74158,
15714,1670731_20220115,3,1,74159,
15714,1670735_20220115,3,1,74159,
15714,1670741_20230103,1,1,74159,
15714,1670743_20220115,3,1,74159,
15714,1670745_20220115,3,1,74159,
15714,1670747_20220115,3,1,74159,
15714,1670749_20220115,6,1,74159,
15714,1670751_20220115,3,1,74159,
15715,1670757_20221211,3,1,74161,
15715,1670763_20220115,3,0,74162,
15715,1670765_20220115,3,0,74162,
20713,1670797_20221211,3,0,104792,
20713,1670798_20221211,3,1,104796,
20714,1670799_20221212,3,0,76031,
20714,1670800_20221211,3,1,104814,
20718,1670801_20221211,6,0,104819,
20718,1670802_20221211,6,0,104819,
20718,1670803_20221211,6,1,104821,
20207,1670807_20221211,3,0,112710,
20721,1670808_20221211,6,1,113083,
20722,1670809_20221211,3,0,113063,
20722,1670810_20221211,3,1,113086,
20722,1670811_20221211,59,0,113064,
20722,1670812_20221211,59,1,113086,
20722,1670813_20221211,3,1,113086,
20722,1670814_20221211,59,0,113064,
20722,1670815_20221211,3,0,113064,
20722,1670816_20221211,3,1,113086,
20722,1670817_20221211,6,0,113064,
20722,1670818_20221211,6,1,113086,
20722,1670819_20230101,1,0,113064,
20722,1670820_20230101,1,1,113086,
20723,1670821_20221211,3,0,76063,
20729,1670824_20221211,3,0,104837,
20734,1670825_20221211,3,0,76092,
20738,1670826_20221211,6,0,115285,
20738,1670827_20221211,6,1,113165,
20738,1670828_20221211,6,0,115285,
20738,1670829_20221211,6,1,113165,
20738,1670830_20221211,59,0,115285,
20738,1670831_20221211,6,0,115285,
20738,1670832_20221211,6,1,113165,
20739,1670834_20221211,6,0,113163,
20739,1670835_20221211,3,1,104800,
20739,1670836_20221211,59,0,113163,
20739,1670838_20221211,6,0,113163,
20739,1670839_20221211,3,1,104800,
20742,1670840_20230101,1,0,113167,
20744,1670842_20221211,3,0,113166,
20745,1670843_20221211,3,1,90049,
20745,1670844_20221211,1,1,90049,
20745,1670845_20221211,1,0,76173,
20745,1670846_20221211,1,0,76173,
20745,1670847_20221211,1,0,76173,
20745,1670848_20221211,1,1,90049,
20745,1670849_20221211,1,0,76173,
20745,1670850_20221211,1,1,90049,
20746,1670851_20221211,6,0,76177,
20746,1670852_20221211,3,0,76177,
20762,1670853_20221211,3,0,87381,
20762,1670854_20221211,3,1,87379,
21425,1682430_20230101,1,1,124459,
21425,1682431_20230116,1,0,130136,
21425,1682432_20230109,1,0,130136,
21425,1682433_20230116,1,1,130137,
21425,1682434_20230116,1,1,130137,
21425,1682436_20230116,1,1,130137,
21425,1682438_20230109,1,0,130136,
21425,1682439_20230109,1,0,130136,
21425,1682441_20230109,1,0,130136,
21425,1682442_20230116,1,1,130137,
21425,1682443_20230109,1,0,130136,
21425,1682444_20230116,3,1,130138,
21425,1682445_20230116,1,1,130137,
21425,1682447_20221211,1,1,130136,
21425,1682449_20230116,3,0,130138,
21425,1682450_20221211,1,1,130136,
21425,1682451_20221211,1,1,130136,
21425,1682452_20221225,1,1,130136,
21425,1682454_20230116,3,1,130139,
21427,1682457_20221211,3,1,102030,
1450,1682461_20221211,10,1,114882,
1450,1682462_20230109,1,1,114883,
1450,1682463_20221211,3,1,114882,
1450,1682464_20221211,10,0,114887,
1450,1682465_20221211,3,0,114887,
1450,1682466_20230101,1,0,114888,
1453,1682468_20230109,1,1,114908,
1453,1682469_20230101,1,0,114909,
1453,1682470_20230101,1,1,114910,
1453,1682471_20230109,3,0,114911,
1453,1682472_20221211,1,1,114912,
1453,1682473_20230101,7,0,114913,
1453,1682474_20230101,1,1,114912,
1453,1682475_20230109,1,0,114914,
1453,1682476_20230101,1,1,114910,
1453,1682477_20230109,1,0,114914,
1453,1682479_20230109,10,1,114915,
1453,1682481_20230109,1,0,114914,
1453,1682482_20230101,1,1,114916,
1453,1682483_20230109,1,0,114917,
1453,1682484_20230109,1,1,114915,
1453,1682485_20230109,1,0,114917,
1453,1682486_20230101,1,1,114915,
1453,1682487_20230101,1,0,114909,
1453,1682489_20221211,1,0,114919,
1453,1682493_20230109,1,0,114922,
1453,1682494_20230101,1,1,114923,
1453,1682495_20230109,1,0,114924,
1453,1682496_20230101,1,1,114923,
1453,1682497_20230109,1,0,114922,
1453,1682498_20230101,1,1,114925,
1453,1682499_20230101,1,0,114926,
1453,1682500_20230101,1,1,114927,
1453,1682501_20230101,1,0,114926,
1453,1682502_20230101,3,1,114910,
1453,1682503_20230101,1,0,114922,
1453,1682504_20230101,10,1,114923,
1453,1682505_20221211,1,0,114922,
1453,1682506_20230109,1,1,114923,
1453,1682507_20230101,1,0,114922,
1453,1682508_20230101,1,1,114923,
1453,1682510_20230109,3,0,114928,
1453,1682511_20230101,3,1,114910,
1453,1682512_20230109,3,0,114914,
1453,1682513_20221211,3,1,114929,
1453,1682514_20230101,6,0,114930,
1453,1682515_20230101,3,1,114931,
1453,1682516_20221211,3,0,114932,
1453,1682517_20230101,6,1,114933,
1453,1682518_20221211,3,0,114934,
1453,1682519_20230101,3,1,114921,
1453,1682520_20230109,3,0,114935,
1453,1682521_20230101,3,1,117750,
1453,1682522_20221211,6,0,49703,
1453,1682523_20230109,110,1,114921,
1453,1682524_20221211,3,0,114937,
1453,1682525_20221211,1,1,114938,
2615,1682532_20221211,3,0,81129,
21426,1682537_20230116,10,1,130334,
21426,1682539_20230116,35,1,130334,
21426,1682540_20230116,3,0,130335,
21426,1682541_20230116,1,1,130336,
21426,1682542_20230116,3,0,130337,
21426,1682543_20230116,3,1,130334,
21426,1682544_20230116,10,0,130339,
21426,1682546_20230116,3,0,130340,
21426,1682550_20230116,10,1,130334,
21426,1682551_20230101,10,0,130339,
21426,1682552_20230116,3,1,130334,
21426,1682554_20230109,35,0,130339,
21426,1682558_20230109,10,0,130339,
21426,1682559_20221211,1,1,130339,
21426,1682560_20230116,1,0,130334,
21426,1682561_20230116,1,0,130334,
21426,1682562_20221211,3,1,130337,
21426,1682563_20221211,3,1,130339,
21426,1682564_20221211,10,1,130339,
2449,1682565_20221225,10,1,71712,
2449,1682566_20221211,11,0,71714,
16173,1682567_20221211,3,1,72820,
16173,1682568_20221211,3,0,72821,
16173,1682569_20221211,58,1,72820,
16173,1682570_20221211,56,0,72821,
16173,1682571_20221211,7,1,72820,
16173,1682572_20221211,7,0,72821,
16173,1682573_20221211,58,1,72820,
16173,1682574_20221211,3,0,72821,
16173,1682575_20221211,7,1,72820,
16173,1682576_20221211,56,0,72821,
16173,1682577_20221211,3,1,72820,
16173,1682578_20221211,3,0,72821,
16173,1682579_20221211,7,0,72821,
16173,1682580_20221211,56,1,72820,
16173,1682581_20221211,3,0,72821,
16173,1682582_20221211,7,1,72820,
16173,1682583_20221211,3,0,72821,
16173,1682584_20221211,3,1,72820,
16173,1682585_20221211,56,0,72821,
16173,1682586_20221211,56,1,72820,
16173,1682587_20221211,7,0,72821,
16173,1682588_20221211,7,1,72820,
16173,1682589_20221211,56,1,72820,
16173,1682590_20221211,3,0,72821,
16173,1682591_20221211,58,1,72820,
16173,1682592_20221211,56,0,72821,
16173,1682593_20221211,7,1,72820,
16173,1682594_20221211,7,0,72821,
16173,1682595_20221211,58,1,72820,
16173,1682596_20221211,58,0,72821,
16173,1682597_20221211,7,1,72820,
16173,1682598_20221211,7,0,72821,
16173,1682599_20221211,3,1,72820,
16173,1682600_20221211,56,0,72821,
16173,1682601_20221211,58,0,72821,
16173,1682602_20221211,3,1,72820,
16173,1682603_20221211,7,0,72821,
16173,1682604_20221211,3,1,72820,
16173,1682605_20221211,3,0,72821,
16173,1682606_20221211,3,1,72820,
16173,1682607_20221211,3,0,72821,
16173,1682608_20221211,10,1,72820,
16173,1682609_20221211,3,0,72821,
16173,1682610_20221211,3,1,72820,
16173,1682611_20221211,7,1,72820,
16173,1682612_20221211,3,0,72821,
16173,1682613_20221211,10,1,72820,
16173,1682614_20221211,10,0,72821,
16173,1682615_20221211,3,1,72820,
16173,1682616_20221211,3,0,72821,
16173,1682617_20221211,10,1,72820,
16173,1682618_20221211,10,0,72821,
16173,1682619_20221211,3,1,72820,
16173,1682620_20221211,3,0,72821,
16173,1682621_20221211,10,1,72820,
16173,1682622_20221211,7,0,72821,
16173,1682623_20221211,10,0,72821,
16173,1682624_20221211,3,1,72820,
16173,1682625_20221211,3,0,72821,
16173,1682626_20221211,3,1,72820,
16173,1682627_20221211,10,0,72821,
16173,1682628_20221225,10,1,72820,
16173,1682629_20221211,3,0,72821,
16173,1682630_20221225,1,1,72820,
16173,1682631_20221225,1,0,72821,
16173,1682632_20221225,1,1,72820,
16173,1682633_20221211,3,1,72820,
16173,1682634_20221225,1,0,72821,
16173,1682635_20221211,6,1,72822,
16173,1682636_20221225,1,0,72821,
16173,1682637_20221211,3,0,72821,
16173,1682638_20221211,3,1,72820,
16174,1682639_20230102,1,1,86472,
16174,1682640_20230102,7,0,72824,
16174,1682641_20221211,3,1,86473,
16174,1682642_20221211,3,0,72826,
16174,1682643_20221211,3,1,86472,
16174,1682644_20221211,3,0,72827,
16174,1682645_20221211,3,1,86472,
16174,1682646_20221211,3,0,72827,
16174,1682647_20221211,3,1,86473,
16174,1682648_20221211,3,0,72826,
16174,1682649_20221211,3,1,86472,
16174,1682650_20230102,1,0,72827,
16174,1682651_20221211,10,0,72827,
16174,1682652_20221211,10,1,86472,
16174,1682653_20221211,3,0,72827,
16174,1682654_20221211,10,1,86472,
16174,1682655_20221211,10,0,72827,
16174,1682656_20221211,3,1,86472,
16174,1682657_20221211,3,0,72827,
16174,1682658_20221211,3,1,86472,
16174,1682659_20221211,3,0,72827,
16174,1682660_20221211,3,1,86472,
16174,1682661_20230102,1,1,86472,
16174,1682662_20221211,3,0,72827,
16174,1682663_20221211,3,1,86473,
16174,1682664_20221211,3,0,72826,
16174,1682665_20230101,1,1,86472,
16174,1682666_20230101,1,0,72824,
16174,1682667_20230101,1,1,86472,
16174,1682668_20230101,1,0,72824,
16174,1682669_20230102,1,0,72827,
16174,1682670_20221211,3,1,86472,
16174,1682671_20221211,3,0,72827,
16174,1682672_20221211,56,1,86472,
16174,1682673_20221211,56,0,72824,
16174,1682674_20230102,7,1,86472,
16175,1682675_20221211,3,1,126979,
16175,1682676_20221211,3,0,72829,
16175,1682677_20221211,3,1,126979,
16175,1682678_20221211,3,0,72830,
16175,1682679_20221211,56,1,126979,
16175,1682680_20221211,56,0,72830,
16175,1682681_20230102,7,1,126979,
16175,1682682_20230102,7,0,72830,
16175,1682683_20221211,3,1,126979,
16175,1682684_20221211,3,0,72830,
16175,1682685_20221211,56,1,126979,
16175,1682686_20221211,3,0,72830,
16175,1682687_20221211,56,0,72830,
16175,1682688_20221211,7,1,126979,
16175,1682689_20221211,7,0,72830,
16175,1682690_20221211,3,1,126979,
16175,1682691_20221211,3,0,72830,
16175,1682692_20221211,3,1,126979,
16175,1682693_20221211,3,0,72830,
16175,1682694_20221211,58,1,126979,
16175,1682695_20221211,56,0,72830,
16175,1682696_20221211,7,1,126979,
16175,1682697_20221211,3,1,126980,
16175,1682698_20221211,7,0,72830,
16175,1682699_20221211,3,1,126979,
16175,1682700_20221211,3,0,72830,
16175,1682701_20221211,58,1,126979,
16175,1682702_20221211,3,0,72830,
16175,1682703_20221211,7,1,126979,
16175,1682704_20221211,56,0,72830,
16175,1682705_20221211,3,1,126979,
16175,1682706_20221211,7,0,72830,
16175,1682707_20221211,58,1,126979,
16175,1682708_20221211,3,0,72832,
16175,1682709_20221211,3,0,72830,
16175,1682710_20221211,7,1,126979,
16175,1682711_20221211,3,0,72830,
16175,1682712_20221211,3,1,126979,
16175,1682713_20221211,56,0,72830,
16175,1682714_20221211,58,1,126979,
16175,1682715_20221211,7,0,72830,
16175,1682716_20221211,7,1,126979,
16175,1682717_20221211,3,0,72830,
16175,1682718_20221211,3,1,126979,
16175,1682719_20221211,56,1,126979,
16175,1682720_20221211,3,0,72830,
16175,1682721_20221211,3,1,126979,
16175,1682722_20221211,10,0,72830,
16175,1682723_20221211,10,1,126979,
16175,1682724_20221211,3,0,72830,
16175,1682725_20221211,3,1,126979,
16175,1682726_20221211,3,0,72830,
16175,1682727_20221211,3,1,126979,
16175,1682728_20221211,10,0,72830,
16175,1682729_20221211,10,1,126979,
16175,1682730_20221211,56,0,72830,
16175,1682731_20221211,3,0,72830,
16175,1682732_20221211,3,1,126979,
16175,1682733_20221211,3,0,72830,
16175,1682734_20221211,3,1,126979,
16175,1682735_20221211,10,0,72830,
16175,1682736_20221211,10,1,126979,
16175,1682737_20221211,3,0,72830,
16175,1682738_20221211,3,1,126979,
16175,1682739_20221211,3,0,72830,
16175,1682740_20221211,10,1,126979,
16175,1682741_20230102,7,1,126979,
16175,1682742_20221211,10,0,72830,
16175,1682743_20221211,3,1,126979,
16175,1682744_20221211,3,0,72830,
16175,1682745_20221211,3,0,72830,
16175,1682746_20221211,10,0,72830,
16175,1682747_20221211,3,0,72830,
16175,1682748_20230102,7,0,72830,
16175,1682749_20221211,3,1,126981,
16176,1682750_20221211,10,1,72834,
16176,1682751_20221211,7,0,72835,
16176,1682752_20221211,3,0,72835,
16176,1682753_20221225,10,1,72834,
16176,1682754_20221225,10,0,72835,
16176,1682755_20230101,1,1,72834,
16176,1682756_20230101,1,0,72835,
16176,1682757_20230101,1,1,72834,
16176,1682758_20230101,1,0,72835,
16176,1682759_20221211,3,1,72834,
16176,1682760_20221211,3,0,72835,
16176,1682761_20221211,3,1,72834,
16176,1682762_20221211,3,0,72835,
16176,1682763_20221211,56,1,72834,
16176,1682764_20221211,56,0,72835,
16176,1682765_20230102,7,1,72834,
16176,1682766_20230102,7,0,72835,
16176,1682767_20221211,3,1,72834,
16176,1682768_20221211,10,0,72835,
16176,1682769_20221211,3,0,72835,
16176,1682770_20221211,3,1,72834,
16176,1682771_20221211,3,0,72835,
16176,1682772_20221211,56,1,72834,
16176,1682773_20221211,56,0,72835,
16176,1682774_20221211,7,1,72834,
16176,1682775_20221211,7,0,72835,
16176,1682776_20221211,3,1,72834,
16176,1682777_20221211,3,0,72835,
16176,1682778_20221211,3,1,72834,
16176,1682779_20221211,3,1,72834,
16176,1682780_20221211,3,0,72835,
16176,1682781_20221211,56,1,72834,
16176,1682782_20221211,56,0,72835,
16176,1682783_20221211,7,1,72834,
16176,1682784_20221211,7,0,72835,
16176,1682785_20221211,3,1,72834,
16176,1682786_20221211,3,0,72835,
16176,1682787_20221211,3,1,72834,
16176,1682788_20221211,3,0,72835,
16176,1682789_20221211,56,1,72834,
16176,1682790_20221211,3,0,72835,
16176,1682791_20221211,56,0,72835,
16176,1682792_20221211,7,1,72834,
16176,1682793_20221211,7,0,72835,
16176,1682794_20221211,3,1,72834,
16176,1682795_20221211,3,0,72835,
16176,1682796_20221211,3,1,72834,
16176,1682797_20221211,3,0,72835,
16176,1682798_20221211,56,1,72834,
16176,1682799_20221211,56,0,72835,
16176,1682800_20221211,7,1,72834,
16176,1682801_20221211,3,1,72834,
16176,1682802_20221211,7,0,72835,
16176,1682803_20221211,3,1,72834,
16176,1682804_20221211,3,0,72835,
16176,1682805_20221211,3,1,72834,
16176,1682806_20221211,3,0,72835,
16176,1682807_20221211,56,1,72834,
16176,1682808_20221211,56,0,72835,
16176,1682809_20221211,7,1,72834,
16176,1682810_20221211,7,0,72835,
16176,1682811_20221211,3,1,72834,
16176,1682812_20221211,3,0,72835,
16176,1682813_20221211,3,0,72835,
16176,1682814_20221211,3,1,72834,
16176,1682815_20221211,3,0,72835,
16176,1682816_20221211,10,1,72834,
16176,1682817_20221211,10,0,72835,
16176,1682818_20221211,3,1,72834,
16176,1682819_20221211,3,0,72835,
16176,1682820_20221211,3,1,72834,
16176,1682821_20221211,3,0,72835,
16176,1682822_20221211,10,1,72834,
16176,1682823_20221211,58,1,72834,
16176,1682824_20221211,10,0,72835,
16176,1682825_20221211,3,1,72834,
16176,1682826_20221211,3,0,72835,
16176,1682827_20221211,3,1,72834,
16176,1682828_20221211,3,0,72835,
16176,1682829_20221211,10,1,72834,
16176,1682830_20221211,10,0,72835,
16176,1682831_20221211,3,1,72834,
16176,1682832_20221211,3,0,72835,
16176,1682833_20221211,3,1,72836,
16176,1682834_20221211,58,0,72835,
16176,1682835_20221211,3,0,72837,
16176,1682836_20221211,10,1,72834,
16176,1682837_20221211,10,0,72835,
16176,1682838_20221211,3,1,72834,
16176,1682839_20221211,3,0,72835,
16176,1682840_20221211,3,1,72834,
16176,1682841_20221211,3,0,72835,
16176,1682842_20221211,10,1,72834,
16176,1682843_20221211,10,0,72835,
16176,1682844_20221211,3,1,72834,
16176,1682845_20221211,7,1,72834,
16176,1682846_20221211,3,0,72835,
16176,1682847_20221225,10,1,72834,
16176,1682848_20221225,10,0,72835,
16176,1682849_20221211,3,1,72834,
16176,1682850_20221211,3,0,72835,
16176,1682851_20221211,3,1,72834,
16176,1682852_20221211,3,0,72835,
16176,1682853_20221225,10,1,72834,
16176,1682854_20221225,10,0,72835,
16176,1682855_20221211,3,1,72834,
16177,1682856_20230102,10,1,72838,
16177,1682857_20221211,3,0,72839,
16177,1682858_20221211,3,1,72838,
16177,1682859_20221211,56,0,72839,
16177,1682860_20221211,56,1,72838,
16177,1682861_20230102,7,0,72839,
16177,1682862_20221211,7,1,72838,
16177,1682863_20221211,3,0,72839,
16177,1682864_20221211,3,1,72838,
16177,1682865_20221211,56,0,72839,
16177,1682866_20221211,56,1,72838,
16177,1682867_20221211,3,0,72839,
16177,1682868_20221211,7,0,72839,
16177,1682869_20221211,7,1,72838,
16177,1682870_20221211,3,0,72839,
16177,1682871_20221211,3,1,72838,
16177,1682872_20221211,56,0,72839,
16177,1682873_20221211,56,1,72838,
16177,1682874_20221211,7,0,72839,
16177,1682875_20221211,7,1,72838,
16177,1682876_20221211,3,0,72839,
16177,1682877_20221211,3,1,72838,
16177,1682878_20221211,3,1,72838,
16177,1682879_20221211,56,0,72839,
16177,1682880_20221211,56,1,72838,
16177,1682881_20221211,7,0,72839,
16177,1682882_20221211,7,1,72838,
16177,1682883_20221211,3,0,72839,
16177,1682884_20221211,3,1,72838,
16177,1682885_20221211,56,0,72839,
16177,1682886_20221211,56,1,72838,
16177,1682887_20221211,7,0,72839,
16177,1682888_20221211,7,1,72838,
16177,1682889_20221211,56,0,72839,
16177,1682890_20221211,3,0,72839,
16177,1682891_20221211,3,1,72838,
16177,1682892_20221211,56,0,72839,
16177,1682893_20221211,56,1,72838,
16177,1682894_20221211,7,0,72839,
16177,1682895_20221211,7,1,72838,
16177,1682896_20221211,3,0,72839,
16177,1682897_20221211,3,1,72838,
16177,1682898_20221211,10,0,72839,
16177,1682899_20221211,10,1,72838,
16177,1682900_20221211,3,1,72838,
16177,1682901_20221211,3,0,72839,
16177,1682902_20221211,3,1,72838,
16177,1682903_20221211,10,0,72839,
16177,1682904_20221211,10,1,72838,
16177,1682905_20221211,3,0,72839,
16177,1682906_20221211,3,1,72838,
16177,1682907_20221211,10,0,72839,
16177,1682908_20221211,10,1,72838,
16177,1682909_20221211,3,0,72839,
16177,1682910_20221211,3,1,72838,
16177,1682911_20230102,7,0,72839,
16177,1682912_20221211,10,0,72839,
16177,1682913_20221211,10,1,72838,
16177,1682914_20221211,3,0,72839,
16177,1682915_20221211,3,1,72838,
16177,1682916_20221211,10,0,72839,
16177,1682917_20221211,10,1,72838,
16177,1682918_20221211,3,0,72839,
16177,1682919_20230101,10,1,72838,
16177,1682920_20221211,10,0,72839,
16177,1682921_20221211,56,1,72838,
16177,1682922_20230101,10,0,72839,
16177,1682923_20221211,3,0,72839,
16177,1682924_20230102,7,1,72838,
16178,1682925_20221211,1,1,100727,
16178,1682926_20221211,3,0,72841,
16178,1682927_20221211,56,1,100727,
16178,1682928_20221211,58,0,72841,
16178,1682929_20221211,7,1,100727,
16178,1682930_20221211,7,0,72841,
16178,1682931_20221211,3,1,100727,
16178,1682932_20221211,3,0,72841,
16178,1682933_20221211,56,1,100727,
16178,1682934_20221211,56,0,72841,
16178,1682935_20221211,7,1,100727,
16178,1682936_20230102,1,0,72841,
16178,1682937_20221211,7,0,72841,
16178,1682938_20221211,3,1,100727,
16178,1682939_20221211,3,0,72841,
16178,1682940_20221211,56,1,100727,
16178,1682941_20221211,56,0,72841,
16178,1682942_20221211,7,1,100727,
